env,model,fold,auroc,auprc,logloss,brier,ece
demo,RF,3,0.8325281803542673,0.83404695799086,0.6005239607766911,0.20460167751922895,0.19758695818529295
demo,RF,4,0.6859903381642511,0.6941965461954267,0.637908032357265,0.2226223089826616,0.11949099386361005
demo,RF,5,0.787037037037037,0.8331679380123567,0.5974947628702613,0.2030128258203469,0.19734465557606062
demo,RF,6,0.6666666666666667,0.6858347444207077,0.6547556656781706,0.2305799984720069,0.14327896177215171
demo,RF,7,0.7713365539452497,0.7177849835927463,0.6276713024863058,0.2180418717591425,0.14885820542366307
demo,RF,8,0.6022544283413849,0.6140287157646087,0.7000036960944871,0.25109880118078964,0.21615588781245088
demo,RF,9,0.8470209339774557,0.8537425788948072,0.5721391071760853,0.1911784993768552,0.21477210735291508
demo,RF,10,0.6280864197530864,0.5416223579367789,0.6657482182991473,0.23392649675950122,0.22482853709330947
demo,RF,11,0.6666666666666667,0.6182254474655302,0.6497596696032696,0.22974548039182804,0.21694029573629614
demo,RF,12,0.8148148148148149,0.7767410002719208,0.6048603391789288,0.20662812089750987,0.22714870708935325
demo,RF,13,0.7520128824476651,0.7747030558341443,0.6120816136010595,0.20962726510639185,0.1878267948297496
demo,RF,14,0.8438003220611916,0.799816415565763,0.6096791825078077,0.20895636454115427,0.23960392842104627
demo,RF,15,0.6913580246913581,0.6664318967398208,0.6444532927096925,0.2257630609760979,0.09138625035007399
demo,RF,16,0.7916666666666667,0.706381840051687,0.5717526183618032,0.1906403662148338,0.14219459593036168
demo,RF,17,0.7294685990338164,0.7006710622971766,0.6360189575327411,0.22175327467554007,0.1609825978557524
demo,RF,18,0.7053140096618357,0.6299427681923312,0.6322687660924883,0.21918711238264127,0.16749593916288213
demo,RF,19,0.6859903381642511,0.6559175091070324,0.6388425814808104,0.2235049367504747,0.06732156384410308
demo,RF,20,0.8055555555555556,0.7858128097707879,0.6113266245065374,0.20996980583827488,0.1859659683033973
demo,RF,21,0.7716049382716049,0.7592209240566873,0.6043729762127205,0.20722781815665134,0.12117016576559231
demo,RF,22,0.5990338164251208,0.5425575912351149,0.7048849493477749,0.252165373035781,0.15558889083558797
demo,RF,23,0.7842190016103059,0.735555504093701,0.5994819604697595,0.20425247401550362,0.1978944784945978
demo,RF,24,0.855072463768116,0.7638232716337962,0.5926829531237815,0.2007499578050982,0.25657711543877976
demo,RF,25,0.7685185185185186,0.7632710284177959,0.6035158786338621,0.20626516832482525,0.13695932299711666
demo,RF,26,0.7391975308641976,0.6771672215202351,0.6271593736117715,0.21813019288064447,0.10426105971591676
demo,RF,27,0.6473429951690821,0.6291922389156275,0.6574449394627253,0.23184810932830577,0.15245833584156127
demo,RF,28,0.7359098228663447,0.7054524905765265,0.6165967910811166,0.212577250841175,0.125910181142562
demo,RF,29,0.7278582930756844,0.6390425628812277,0.6290517413126206,0.21886353274572698,0.12190183588824598
demo,RF,30,0.6604938271604939,0.5725558270321343,0.6511366712502746,0.22829185469570837,0.161310177055989
demo,RF,31,0.7052469135802469,0.6988238097037549,0.6353874230032497,0.22125718859860002,0.10859697602153748
demo,RF,32,0.7423510466988728,0.7492009358812544,0.6358839475407271,0.22166352201172068,0.13815291169531765
demo,RF,33,0.6634460547504026,0.6738000451334176,0.6515961951083977,0.23068241126099942,0.20480533513411417
demo,RF,34,0.7439613526570048,0.6623334944162432,0.617668035606575,0.2139019977772834,0.13528494455582485
demo,RF,35,0.7469135802469136,0.7147756343234101,0.6094166364731696,0.2101185639639605,0.1388427295937944
demo,RF,36,0.6635802469135803,0.6541038328824564,0.671790470003828,0.23487305432752115,0.2558219147952062
demo,RF,37,0.7310789049919485,0.7445838600065053,0.6217775365643293,0.21465854255415023,0.12375164583843004
demo,RF,38,0.7471819645732689,0.6913420726334252,0.6308255803368026,0.21942835362460816,0.1262330894395538
demo,RF,39,0.855072463768116,0.7934647445562575,0.5878887619995526,0.19871897800258886,0.21300154191400505
demo,RF,40,0.6234567901234568,0.5891979164304049,0.6809530240572401,0.2424523898054691,0.12937586437649848
demo,RF,41,0.8055555555555556,0.7540868208218057,0.6094017213667854,0.20948811058255282,0.19176642007025593
demo,RF,42,0.7777777777777777,0.6823562037905649,0.5959100047912913,0.20303238318281935,0.18238533498044168
demo,RF,43,0.6199677938808373,0.5665919611414248,0.6768303287070458,0.24025325066603131,0.1610454886237219
demo,RF,44,0.6553945249597424,0.6659762824636731,0.6453851928253403,0.22656466071912218,0.06451771174215723
demo,RF,45,0.5817901234567902,0.5099415762004014,0.7124511780354951,0.2572540186790986,0.21246371688811952
demo,RF,46,0.7654320987654322,0.6825570089061146,0.6173604021363164,0.21323029106376762,0.14933643457918605
demo,RF,47,0.8228663446054749,0.8336408587019228,0.600187177521764,0.20451271497061124,0.16428180681329202
demo,RF,48,0.7262479871175523,0.7478563604761759,0.6143618243638265,0.21096081458976276,0.14835626930726392
demo,RF,49,0.6747181964573269,0.6194409266483974,0.6561812401122339,0.23183520153012982,0.1707779536318023
demo,ET,0,0.5895061728395062,0.5859699846627151,0.6789053336170076,0.2429987906210087,0.07887616671814046
demo,ET,1,0.5416666666666667,0.5201244769442862,0.6890258276472073,0.24768570945290908,0.11003461886910919
demo,ET,2,0.6602254428341385,0.6536292353196762,0.6564912851833742,0.23196545417881612,0.10605378652414435
demo,ET,3,0.7584541062801932,0.7524458856465417,0.6626364581283262,0.23486372924286558,0.16947697434569114
demo,ET,4,0.5990338164251208,0.5727281502221143,0.6779557331713151,0.2422818201420694,0.09939162061259113
demo,ET,5,0.6481481481481481,0.6474892176154452,0.6620600784150917,0.23466736217836032,0.05760678223820133
demo,ET,6,0.5833333333333334,0.5779535838228755,0.6801163604586657,0.24361767245464697,0.0749772311176619
demo,ET,7,0.6553945249597424,0.5852987675320274,0.6727951662179578,0.2399128872677222,0.11065696223815402
demo,ET,8,0.5475040257648953,0.4879997006639714,0.6919734555967159,0.24932815824654286,0.11633221635898577
demo,ET,9,0.7020933977455717,0.6942517761346756,0.6457600594623092,0.22665713131970514,0.08588109188192407
demo,ET,10,0.5200617283950617,0.5414083714316292,0.7093787638432323,0.25770766243178095,0.11402732687539627
demo,ET,11,0.5416666666666666,0.5353937468420743,0.6921334524097505,0.24959091714284778,0.08028929952945549
demo,ET,12,0.6054750402576489,0.5656710904960865,0.6788021084790601,0.24289393869347387,0.12422673121256882
demo,ET,13,0.571658615136876,0.5286355498781024,0.6895833731515892,0.24814679288445052,0.08468823205243886
demo,ET,14,0.7262479871175523,0.6906086739414283,0.6706292782412304,0.23881576787518544,0.08727460552189964
demo,ET,15,0.513888888888889,0.5087024426610068,0.7018261142325494,0.2540862383560477,0.0856632534401656
demo,ET,16,0.7299382716049383,0.6570894774204493,0.6277094166540166,0.21788255696446165,0.13986485350166913
demo,ET,17,0.6006441223832528,0.5813377616537198,0.6773251754091315,0.24209201822322668,0.054045342037264216
demo,ET,18,0.5764895330112721,0.5028589473407206,0.6831873772084295,0.24501729206067288,0.0997688110071692
demo,ET,19,0.605475040257649,0.5899334769536597,0.6750815587387554,0.24109073258272798,0.14204043249152448
demo,ET,20,0.6651234567901235,0.6758611501511905,0.6690904830590385,0.23811277695683608,0.08836835124011072
demo,ET,21,0.6188271604938271,0.583590942983254,0.6693629839015676,0.23838383780208838,0.04718046962128751
demo,ET,22,0.4492753623188406,0.5109317332565042,0.720937118089706,0.26329693184716385,0.1550430616196802
demo,ET,23,0.6843800322061191,0.6558938091318445,0.6612600561130931,0.23417319923416127,0.1365963744905533
demo,ET,24,0.7342995169082125,0.6745410603534387,0.666889884265129,0.23701265150126782,0.07173753287251398
demo,ET,25,0.5570987654320988,0.5946844360525732,0.6873737271109192,0.2470562327211303,0.052294174648297775
demo,ET,26,0.6496913580246914,0.5973437482488331,0.6584751351559064,0.23315083020836566,0.1607332748706843
demo,ET,27,0.6553945249597424,0.6491138297600951,0.6606227879548884,0.23375357423031687,0.14520926735119727
demo,ET,28,0.5877616747181965,0.5844091988079707,0.6792641454232126,0.24312723477513473,0.08335929636331213
demo,ET,29,0.5056360708534622,0.48845006802381447,0.6975878673528834,0.2521918453705242,0.09546453290013858
demo,ET,30,0.5987654320987654,0.5447082775487672,0.6794764265356822,0.24322996162945065,0.08994643269126852
demo,ET,31,0.537037037037037,0.5678119572245527,0.6900235549263962,0.24831989708034755,0.05770376011382354
demo,ET,32,0.5652173913043479,0.5259524947106584,0.6878916807111949,0.24738667490707114,0.010258270095550345
demo,ET,33,0.6151368760064412,0.6486938333484895,0.6709564243322794,0.23886490295286475,0.1859669559830143
demo,ET,34,0.6151368760064413,0.5520873369596183,0.672967458699799,0.2401372884961595,0.1254584613490012
demo,ET,35,0.6867283950617284,0.6408172675194296,0.6541916661726906,0.23097407798892236,0.13319595761270142
demo,ET,36,0.45833333333333337,0.48188296101781586,0.7376578292301615,0.26996380919594076,0.17581851072234933
demo,ET,37,0.6360708534621579,0.6316232606715249,0.6667563466850978,0.23676727865628297,0.12454183151275243
demo,ET,38,0.500805152979066,0.45928859393313864,0.6965128238753471,0.25159463328955917,0.04038388578749241
demo,ET,39,0.711755233494364,0.6552853857651436,0.6558583548174846,0.23162151003737963,0.07518096574381089
demo,ET,40,0.5231481481481483,0.49937450818591506,0.6984027468475219,0.25239993678584016,0.06685270055348522
demo,ET,41,0.5817901234567902,0.5966133506903858,0.6830792136907915,0.24503495986809132,0.0447935344583818
demo,ET,42,0.6521739130434783,0.620900859926977,0.6647611967724264,0.23579175925246085,0.11056718081309605
demo,ET,43,0.4653784219001611,0.42727920730241964,0.7266699685029597,0.26626117694860174,0.14962628009054887
demo,ET,44,0.6006441223832528,0.5948405451801974,0.6736000819746657,0.2402340484451858,0.0651732778623706
demo,ET,45,0.43827160493827166,0.4411213303425699,0.7411688400837776,0.2722418619459579,0.1654229358101155
demo,ET,46,0.6574074074074074,0.5781449266684838,0.662683661615346,0.23514353342995128,0.13502275514999817
demo,ET,47,0.5587761674718196,0.5733646554240995,0.6824144306253266,0.24466883092128028,0.02433732648690884
demo,ET,48,0.5507246376811594,0.5342511230754414,0.6868135886431002,0.24691109978818093,0.10747303772399962
demo,ET,49,0.4347826086956522,0.4316647482812106,0.7298458812007966,0.267633029077251,0.09628323905964889
demo,HGB,0,0.8271604938271604,0.8406214992895163,0.605670416208714,0.20740064038868333,0.15213090511605862
demo,HGB,1,0.6790123456790123,0.5915880550898304,0.6414140241683451,0.22392498790694387,0.16312257814165218
demo,HGB,2,0.7407407407407406,0.7693889484622711,0.6053597285169527,0.20794486571987916,0.1401432689964225
demo,HGB,3,0.7552334943639292,0.7639872332327264,0.6056803551203418,0.20764996378957704,0.1681962865472774
demo,HGB,4,0.7181964573268921,0.7476381296003449,0.6139304684212799,0.21223712201951805,0.13637693811997292
demo,HGB,5,0.8194444444444445,0.8586388366675445,0.6135140372046916,0.2102279399096288,0.2117393884314241
demo,HGB,6,0.6882716049382717,0.6351617339685529,0.64520668984084,0.2269278122704532,0.16508563934184084
demo,HGB,7,0.8051529790660225,0.7614219201128609,0.6125018733554498,0.2106470754038211,0.18150566080790556
demo,HGB,8,0.5958132045088568,0.5853019487389725,0.7078772286178995,0.2520914881376468,0.18534207354875548
demo,HGB,9,0.8373590982286634,0.8190733214423689,0.5691070860939299,0.190322606392696,0.16542165328234207
demo,HGB,10,0.654320987654321,0.5479285628445968,0.6671635385981368,0.23436410742217556,0.18688888238652074
demo,HGB,11,0.6234567901234568,0.6090062069858732,0.669694400219695,0.23970075449800904,0.21269254157074374
demo,HGB,12,0.8180354267310789,0.7889008487366928,0.6159935968961788,0.21205201375714147,0.2244872419271448
demo,HGB,13,0.7520128824476651,0.789630053190234,0.6137132947435852,0.21032771557463853,0.204706044163171
demo,HGB,14,0.8631239935587762,0.8348690318748535,0.5858169023679486,0.19767972513248314,0.19965098086006633
demo,HGB,15,0.6898148148148148,0.6286800741128962,0.6498497559669363,0.22856431538868147,0.19610101628631924
demo,HGB,16,0.7623456790123456,0.7778394797111045,0.5874768098640434,0.19890327745726197,0.19413883933721796
demo,HGB,17,0.7439613526570049,0.7108552714848664,0.6307826613597484,0.21936733098798178,0.15049654856936925
demo,HGB,18,0.7230273752012882,0.6605542063533099,0.6289875199268579,0.21862212821791455,0.16149786925858647
demo,HGB,19,0.711755233494364,0.6712953866371612,0.6368030619583847,0.22107821941930988,0.14192016711914548
demo,HGB,20,0.816358024691358,0.8384288920144183,0.6346726929038831,0.2211292105919405,0.21038247946734484
demo,HGB,21,0.8132716049382716,0.828055842737653,0.5943105216509983,0.20214732275088826,0.15186524472442048
demo,HGB,22,0.6457326892109501,0.6026104958435357,0.6620684561524457,0.23401291945012084,0.15579147803101281
demo,HGB,23,0.7584541062801932,0.7524963215886649,0.6005006684552279,0.20528240460809513,0.12211666071248407
demo,HGB,24,0.8276972624798711,0.7984032502933367,0.6136367993151068,0.21119826837269146,0.17048847853455465
demo,HGB,25,0.7376543209876544,0.7322167461453353,0.6147560404556142,0.2123303596032478,0.14713134315129817
demo,HGB,26,0.7345679012345678,0.6406927295502999,0.6303059781381816,0.21935354385690883,0.15725162543556412
demo,HGB,27,0.6698872785829308,0.6832767231985479,0.6458728223430359,0.22557625681096957,0.13858654311182964
demo,HGB,28,0.7085346215780998,0.6993228524997965,0.6309990853437233,0.22011524024587245,0.12894614140645386
demo,HGB,29,0.7713365539452496,0.6937177730265242,0.6086251314413063,0.20956396860703438,0.228502633554021
demo,HGB,30,0.6774691358024691,0.5926475627118377,0.6536026537685935,0.22950707484968053,0.22404936093674277
demo,HGB,31,0.712962962962963,0.6749887386526765,0.6344148642917571,0.2214125937636873,0.11984758871734699
demo,HGB,32,0.7552334943639293,0.774186915615895,0.6319310246882232,0.21993247108479377,0.12577381483971192
demo,HGB,33,0.6376811594202899,0.6744738164607713,0.6581368953766306,0.2337817961212593,0.11458720423103269
demo,HGB,34,0.7504025764895331,0.6795929606253354,0.6131320416275104,0.21127896679895442,0.1292315950084993
demo,HGB,35,0.7114197530864197,0.6928593623309998,0.6481913316669288,0.22802969711149587,0.056507930334812245
demo,HGB,36,0.6496913580246914,0.6193636060143629,0.6744664452687331,0.23752963225212348,0.18795330149468473
demo,HGB,37,0.7761674718196457,0.7575326425167445,0.6036399560733077,0.20601088796674843,0.2247680395695395
demo,HGB,38,0.7938808373590982,0.7781533512503227,0.6129637556567313,0.21069868909752387,0.16169808934049273
demo,HGB,39,0.7842190016103059,0.7071666350903307,0.5983124888550145,0.20430283782046757,0.1456109138047666
demo,HGB,40,0.6111111111111112,0.615069816969037,0.6689123245879223,0.23858481527981815,0.10504268169975836
demo,HGB,41,0.7685185185185185,0.7673919402635535,0.6272791236929445,0.21781749789656019,0.11710862214149721
demo,HGB,42,0.7568438003220611,0.7196159626988811,0.6007921437406794,0.20532843578002205,0.1360763559232343
demo,HGB,43,0.6988727858293076,0.7035937516288311,0.633269298973629,0.21998850031019054,0.1784051146112033
demo,HGB,44,0.6892109500805152,0.6662825336382332,0.6354004234651449,0.22193807123057482,0.0847307583034539
demo,HGB,45,0.6327160493827161,0.5419228870530568,0.6727179153474422,0.23961193840734185,0.10747756662014601
demo,HGB,46,0.7484567901234568,0.6893236674867613,0.6376688532684265,0.22288868538620002,0.15617508751518833
demo,HGB,47,0.7793880837359098,0.7781190560252826,0.6086215504220239,0.20885216725902342,0.11224162910038077
demo,HGB,48,0.7552334943639292,0.7754916939975968,0.5954071847590757,0.20239027392807052,0.16172332532484313
demo,HGB,49,0.5764895330112721,0.5302831955800377,0.6852623691605388,0.2456426706551842,0.1815942385646904
demo,MLP,0,0.5246913580246914,0.6147122607537144,0.6893322069542569,0.24808405406106301,0.1254620023249502
demo,MLP,1,0.5617283950617284,0.5297186030573997,0.687602122758772,0.247201259142188,0.05561270906469373
demo,MLP,2,0.44605475040257647,0.4511550240337384,0.7005929892852378,0.25371597454779193,0.16278143003828563
demo,MLP,3,0.6360708534621577,0.589534717611012,0.6846886602848155,0.24576984007316083,0.165627228906609
demo,MLP,4,0.5394524959742352,0.4962281436903646,0.6911847266725889,0.2489881735245058,0.10533002807397737
demo,MLP,5,0.5030864197530864,0.5227858255165092,0.6900968652770032,0.24849348659172538,0.045385272926460246
demo,MLP,6,0.5385802469135803,0.5815605593665757,0.6841037904480045,0.24553187854400135,0.021916415697824543
demo,MLP,7,0.6296296296296297,0.5985708636188052,0.6749920108968966,0.2409929579778495,0.0622341405198733
demo,MLP,8,0.5120772946859904,0.502722531098596,0.6890005766107753,0.2480259224891268,0.12315246413461459
demo,MLP,9,0.4605475040257649,0.4449830289058979,0.7062938301469128,0.25636956220439644,0.08996616874751509
demo,MLP,10,0.5308641975308642,0.5502161652786605,0.6936292930393592,0.25011363819707944,0.04501360984995899
demo,MLP,11,0.5339506172839507,0.5439493352474077,0.6953429167354037,0.25073821276073843,0.13732074275333475
demo,MLP,12,0.5539452495974235,0.5467941566179961,0.6781923413404016,0.24273621107543522,0.04416718969705073
demo,MLP,13,0.644122383252818,0.5616190127329335,0.687110284281972,0.24699144265837916,0.09870651934020568
demo,MLP,14,0.5523349436392915,0.48544684629896806,0.6913347657124264,0.24908699442005947,0.06320408178783957
demo,MLP,15,0.5540123456790124,0.5439280552305971,0.6859206009518218,0.24642563051138608,0.062346615208758636
demo,MLP,16,0.470679012345679,0.5463072696161322,0.6922697919045493,0.24955599453674499,0.060207410806023834
demo,MLP,17,0.6231884057971014,0.5861628384551486,0.6844830983369183,0.2456867338660431,0.08651815851743704
demo,MLP,18,0.37681159420289856,0.43080622027027504,0.7058826237651061,0.25620044632842925,0.18493148564696762
demo,MLP,19,0.5265700483091788,0.49465273899804585,0.6929843947328252,0.24974113497717543,0.1152833884757539
demo,MLP,20,0.5308641975308642,0.496883636238537,0.687253294626588,0.24713394829910684,0.0265370172569388
demo,MLP,21,0.6450617283950617,0.6838525529938387,0.6811049104757939,0.2439761916040076,0.1017419920510132
demo,MLP,22,0.6103059581320451,0.5601531240700237,0.6817482313137516,0.24433369952364958,0.11288478198159434
demo,MLP,23,0.6650563607085346,0.6707235220008881,0.6554903680962246,0.23185737880579446,0.10421985315869793
demo,MLP,24,0.7198067632850241,0.6859156950086618,0.6645175484225034,0.23578570276552466,0.19995099232049493
demo,MLP,25,0.4382716049382716,0.45156160100879933,0.6970217015907495,0.2519492291490812,0.14756190086169568
demo,MLP,26,0.47067901234567905,0.4608701376639825,0.6972092246585154,0.25198633816756033,0.038105774797241546
demo,MLP,27,0.4975845410628019,0.5012953798730966,0.6969995396860077,0.2517952040136531,0.09117940701650179
demo,MLP,28,0.6859903381642511,0.6265486690436666,0.6733975170165565,0.2402052104133475,0.15123425746346328
demo,MLP,29,0.6457326892109501,0.6223240574835015,0.6755159296269264,0.241301121320634,0.07550165076766316
demo,MLP,30,0.46759259259259267,0.5229611509370169,0.6931524858451508,0.24999139373568466,0.0362459915908808
demo,MLP,31,0.5478395061728395,0.5860952576259969,0.6858674678264673,0.24635811709745972,0.06710917377069364
demo,MLP,32,0.5909822866344605,0.6094418967378007,0.6821761080647453,0.24452848511088432,0.02897941663724559
demo,MLP,33,0.5249597423510467,0.5309499220541456,0.6937126811878449,0.250206692584127,0.06781234172111142
demo,MLP,34,0.5426731078904993,0.5017653459281234,0.6895423129813446,0.248202321167674,0.04125941966137475
demo,MLP,35,0.5447530864197531,0.5962107546583858,0.6899217217038252,0.24834718026420352,0.03984822754350405
demo,MLP,36,0.5246913580246914,0.567480137533709,0.6867571391589008,0.24684792341838863,0.09987229619981045
demo,MLP,37,0.5185185185185185,0.47724821306723925,0.692347933264391,0.24958577770885296,0.010285238142238244
demo,MLP,38,0.5297906602254429,0.5659612950329186,0.6882759253283772,0.24752343566969937,0.04151846568396026
demo,MLP,39,0.5877616747181965,0.5947913853944917,0.6881733356254394,0.24751755901714823,0.07155755538754419
demo,MLP,40,0.5925925925925926,0.5914727735698776,0.6825767671315693,0.24474669062706525,0.05403132401732194
demo,MLP,41,0.5725308641975309,0.5257671925133147,0.6838069729168903,0.24539836749607624,0.04217174965054827
demo,MLP,42,0.608695652173913,0.5979283714641542,0.688679175387461,0.24777103213212123,0.08870003446556074
demo,MLP,43,0.43961352657004826,0.4240762346816842,0.7085758948070046,0.2575601657300404,0.08619784500219137
demo,MLP,44,0.5603864734299517,0.5370375504924306,0.6850642963294823,0.24606522561807964,0.08718745914077262
demo,MLP,45,0.4182098765432099,0.4319758108330926,0.7129481090496664,0.25973386085693856,0.08439369638796343
demo,MLP,46,0.7469135802469136,0.7286090047101524,0.6410152590587351,0.22443305300690536,0.17277305905524123
demo,MLP,47,0.42673107890499185,0.48153429656324886,0.7092288974337229,0.2577852791496461,0.11566040094536899
demo,MLP,48,0.6682769726247987,0.6685342791202904,0.6725512195318999,0.23981004502723136,0.1030067337007058
demo,MLP,49,0.4718196457326892,0.42751464649163273,0.6911060479388802,0.24899977162103581,0.12327709146456961
full,LR,0,1.0,1.0,0.00206118612061275,0.0001412720322970716,0.0019806151150716725
full,LR,1,0.9931039790656507,0.9460916953110122,0.012239184638046382,0.0020258928776056354,0.0013589606148070388
full,LR,2,0.9955411888452756,0.9869793227449807,0.004670886809833322,0.0004908953391807305,0.0015742893056294217
full,LR,3,1.0,1.0,0.002051780439550947,0.00015950109929869182,0.0019542522547347967
full,LR,4,0.9998127227081309,0.992499628949138,0.005825808379412104,0.0013832945707000432,0.001973638207224347
full,LR,5,1.0,1.0,0.002462411015533087,0.0002332370554368958,0.002321541914796258
full,LR,6,0.995561712717104,0.9613472085873672,0.007785287587238215,0.0013185341441739244,0.000967006276557367
full,LR,7,1.0,1.0,0.0028004335361809032,0.0002920683349932405,0.002629416064899
full,LR,8,0.9980310576611597,0.9815854580138489,0.007395453934880958,0.0013870175951548997,0.0013521232915520314
full,LR,9,0.9935617103984451,0.9696458397921208,0.00881232135698069,0.001437995646127823,0.0004883295680582535
full,LR,10,0.9945405788301964,0.9651335072003837,0.007890676299446779,0.001097344777553263,0.0005230757559476214
full,LR,11,0.9972651940788629,0.9751624072799874,0.008041458658100699,0.0015799374523876605,0.001794285716872698
