env,model,fold,auroc,auprc,logloss,brier,ece
synthetic,MLP,21,0.9921519384711976,0.9993416994052212,0.10979472618941803,0.025953283879014327,0.0729878949938883
synthetic,MLP,22,0.9916968599033817,0.9992817147806341,0.1086089211984478,0.02620661776333748,0.05908101283270854
synthetic,MLP,23,0.9676932367149759,0.9971839959148596,0.15049688849682968,0.043883073081088145,0.07236033695260873
synthetic,MLP,24,0.7895531400966185,0.9765566512158362,0.2400612143580305,0.06678244730881477,0.023081332116730767
synthetic,MLP,25,0.7656568827499607,0.9728296950523484,0.22935635860797196,0.06174996650827275,0.0186396146442426
synthetic,MLP,26,0.694396484068435,0.966113205964684,0.25464832887660643,0.06902562679250844,0.024938821960898108
synthetic,MLP,27,0.7820048309178744,0.9763401314665561,0.23385990710340393,0.06411776881277975,0.018494120983618755
synthetic,MLP,28,0.8044987922705313,0.9779335133158189,0.23708135919208043,0.06686644814980411,0.01854785704804565
synthetic,MLP,29,0.7472826086956522,0.9695580862986275,0.2439090527414074,0.06544041535130517,0.025660956587264416
nhanes,LR,0,0.9998758072528564,0.9994914718190457,0.029731531948558848,0.007444958573726936,0.019671797589424903
nhanes,LR,1,1.0,0.9999999999999999,0.02632902365758959,0.006412844034538485,0.0219920356285957
nhanes,LR,2,0.9995722249820611,0.998295858369984,0.03612808697303728,0.009544271750507446,0.019009380274230436
nhanes,LR,3,0.9997240161174588,0.9989017188209148,0.03719250705022575,0.009467024760333754,0.023300920394826355
nhanes,LR,4,0.9998612074947952,0.9994172154499039,0.03202242494037984,0.008290568946942183,0.02331574631086703
nhanes,LR,5,0.9998482088646024,0.9993668274755458,0.030803896772561363,0.007853332879182415,0.01902639170059741
nhanes,LR,6,0.9998482088646022,0.999348560536775,0.03365260995854973,0.008546686120826468,0.025768527890075124
nhanes,LR,7,0.9995308273996799,0.9981892536221486,0.03383944593584151,0.00907159928351051,0.02020360628863584
nhanes,LR,8,0.9999310040293647,0.9997134316197828,0.029907716653577218,0.007581851202802746,0.02011526324760395
nhanes,LR,9,0.999972241498959,0.9998838981270075,0.031395335309664804,0.0071276042162082,0.023804118221430495
nhanes,LR,10,0.9998206104763482,0.9992495949348466,0.03953014190479113,0.010255347477893329,0.02700447896466927
nhanes,LR,11,0.9999586024176188,0.9998278171033749,0.029626493860385388,0.007086723881508296,0.023340187905102828
nhanes,LR,12,0.9994480322349175,0.9978785818247915,0.037931465343703674,0.010217069995906903,0.02146352493881839
nhanes,LR,13,0.9998482088646024,0.999379146703985,0.023915061395836927,0.006193128271772941,0.014282413899630319
nhanes,LR,14,0.9998612074947952,0.9994241760630665,0.03079532061690186,0.007455998506151928,0.020781719942334298
nhanes,LR,15,1.0,1.0,0.02870118200467635,0.006841880100726639,0.024048466823032865
nhanes,LR,16,0.9997240161174588,0.998847658267873,0.04123255651022564,0.011539945370386143,0.02299351889037473
nhanes,LR,17,0.9999034056411106,0.99961322713299,0.02600194326568585,0.005957763879971148,0.01840288810570658
nhanes,LR,18,0.9998482088646024,0.9993836388053154,0.028491621714868187,0.006856937413461286,0.0201327571869237
nhanes,LR,19,0.999944482997918,0.9997660031218412,0.03203777781306649,0.007897422351776137,0.023683743088092808
nhanes,LR,20,0.9997102169233316,0.9987886771428853,0.03434562721423814,0.008822430738095929,0.020670705158739765
nhanes,LR,21,0.9998758072528564,0.9994948864990774,0.0311331214176026,0.0077307628557618914,0.02297166379191813
nhanes,LR,22,0.9996964177292046,0.9987851687043647,0.03258183906333651,0.008437145385579744,0.01977740506528077
nhanes,LR,23,0.9997102169233316,0.9988863913527672,0.03416546586394607,0.008570156052047095,0.02265987156781407
nhanes,LR,24,0.9999167244968772,0.9996529321132478,0.02547730421683559,0.006265667271812038,0.01792722830266244
nhanes,LR,25,0.9998758072528564,0.9995164410058026,0.03788604695934581,0.009669978706206013,0.02819223538249848
nhanes,LR,26,0.9996412209526964,0.9985005595827949,0.030546728636800646,0.008278753451229894,0.015850106826856922
nhanes,LR,27,0.9999034056411106,0.9995994256571132,0.03295192308107579,0.007911534496111712,0.02165012133514237
nhanes,LR,28,0.9996550201468234,0.9985831513433157,0.030587606429104585,0.007933826426149277,0.0160900021683174
nhanes,LR,29,0.9998473282442748,0.9993697712240531,0.029613698447548947,0.00726751312423245,0.0193405494289279
nhanes,RF,0,1.0,1.0,0.0021331290657917836,1.1552390720717848e-05,0.002127309724391873
nhanes,RF,1,1.0,1.0,0.002168616337242046,1.4308285523568827e-05,0.002161352939272447
nhanes,RF,2,1.0,1.0,0.002354661303683219,1.6785507617358893e-05,0.002346132174461564
nhanes,RF,3,1.0,1.0,0.002363236667910699,1.5367851276155385e-05,0.002355473920632773
nhanes,RF,4,1.0,1.0,0.002122782571120601,1.0813410831863086e-05,0.0021173387259018515
nhanes,RF,5,1.0,1.0,0.0020515916878469176,1.039716443411561e-05,0.0020463578931604674
nhanes,RF,6,1.0,1.0,0.002615975982720088,7.683068730011207e-05,0.0025740262140914994
nhanes,RF,7,1.0,1.0,0.002212328364784825,1.8210922364362595e-05,0.002203073993086245
nhanes,RF,8,1.0,1.0,0.0021716949066009628,1.0520571767368707e-05,0.0021663978310097784
nhanes,RF,9,1.0,1.0,0.0021925845396754315,1.3673807902782533e-05,0.0021856838984383527
nhanes,RF,10,1.0,1.0,0.002347921962520595,1.8343771934364978e-05,0.0023386060760973186
nhanes,RF,11,1.0,1.0,0.0021217392616809773,1.3449041787124789e-05,0.0021149216577618377
nhanes,RF,12,1.0,1.0,0.002250455060795264,1.7650476853404066e-05,0.0022414823344728274
nhanes,RF,13,1.0,1.0,0.0019676751128412566,8.606301660290233e-06,0.001963346457876472
nhanes,RF,14,1.0,1.0,0.002102659293338704,1.3142719715388287e-05,0.0020960197570472337
nhanes,RF,15,1.0,1.0,0.0023510752860667504,2.4833764079211883e-05,0.0023383135097134826
nhanes,RF,16,1.0,1.0,0.0023538000268107703,1.546352325769818e-05,0.0023459938721872905
nhanes,RF,17,1.0,1.0,0.002066056300275694,1.2098787215222996e-05,0.0020599492704079783
nhanes,RF,18,1.0,1.0,0.0022527525590581164,1.2248813653132932e-05,0.002246578524863923
nhanes,RF,19,1.0,1.0,0.002271979907388458,2.891947317470398e-05,0.0022569025269401103
nhanes,RF,20,1.0,1.0,0.0025248751673643864,2.8676261074088222e-05,0.0025101396114689646
nhanes,RF,21,1.0,1.0,0.002041802510663246,1.165297517687337e-05,0.002035899462500649
nhanes,RF,22,1.0,1.0,0.0021938226306403136,1.2204539316669959e-05,0.0021876725528865116
nhanes,RF,23,1.0,1.0,0.002289548863588266,1.3570023860129911e-05,0.0022827054518076944
nhanes,RF,24,1.0,1.0,0.0021046699843909086,9.865284739137545e-06,0.0020997031439525227
nhanes,RF,25,1.0,1.0,0.002252310120694966,1.2722761495644583e-05,0.0022458962062490324
nhanes,RF,26,1.0,1.0,0.0021434769385752094,1.4361521327073796e-05,0.0021361782639773026
nhanes,RF,27,1.0,1.0,0.0019795345756392704,9.64863253425715e-06,0.001974674379496281
nhanes,RF,28,1.0,1.0,0.0022621507928113067,1.3854375193744156e-05,0.002255157152530986
nhanes,RF,29,1.0,1.0,0.0023791777298807263,1.8556264119032326e-05,0.0023697403028398963
nhanes,ET,0,0.9980819120163382,0.9920577454946061,0.04650878396470092,0.013857319368235248,0.011514306993801054
nhanes,ET,1,0.9991168515758679,0.9962000657610635,0.03429866842021813,0.00889994938857886,0.013762485098713254
nhanes,ET,2,0.9987994701109455,0.9952014037785308,0.03930215083431835,0.011326268937727509,0.014081028729997499
nhanes,ET,3,0.9963570127504554,0.9863872345471236,0.059682849312992114,0.01823536325643924,0.01886506491512033
nhanes,ET,4,0.9989451769604442,0.9954182624335736,0.03938766491594157,0.01142582495864188,0.01877710411935918
nhanes,ET,5,0.9982751007341171,0.9931494167683547,0.04372301470578578,0.013084678371615357,0.012857024078404602
nhanes,ET,6,0.9985096870342772,0.9935332136899988,0.044917524256674154,0.013487210104954258,0.014764414748523268
nhanes,ET,7,0.9970607716509357,0.988559540921994,0.05822918648816162,0.0170240271838093,0.015953173790974894
nhanes,ET,8,0.9992134459347575,0.9966035366354213,0.03604176631106942,0.009489937645655411,0.017435185801869275
nhanes,ET,9,0.998501040943789,0.9935779914256131,0.046268866914643346,0.012696447414523356,0.014353711053757082
nhanes,ET,10,0.9970607716509355,0.988693966717692,0.05598680883600883,0.01641871222601507,0.00971184691786527
nhanes,ET,11,0.9994342330407904,0.9977380546776243,0.036230281467177265,0.010657321431142206,0.016058040929960684
nhanes,ET,12,0.996067229673787,0.9829992227995574,0.06420723402211363,0.018397167899545326,0.02048962954004048
nhanes,ET,13,0.9995308273996798,0.9980885193272034,0.027134871790849096,0.007310765508188312,0.016142596919659708
nhanes,ET,14,0.999000693962526,0.9960463495516148,0.03917139133251511,0.010730555871081895,0.016083982417069667
nhanes,ET,15,0.9986338797814208,0.9943084661798159,0.04518197770359914,0.013542704093050422,0.017747011826119617
nhanes,ET,16,0.9963156151680742,0.9850361492698816,0.06473593349884954,0.019759023055883635,0.015520381436822862
nhanes,ET,17,0.9990340564111055,0.996192810825342,0.037556201263831065,0.010678769249660124,0.016005658401657817
nhanes,ET,18,0.9986062813931667,0.9943922886936989,0.04039222522643849,0.011702746298529517,0.011866942983445426
nhanes,ET,19,0.9991811242192922,0.9967584501644523,0.033814005959188674,0.009459736029937958,0.013238221484576818
nhanes,ET,20,0.9970331732626814,0.9870237156686135,0.05655108634690888,0.015893981210508126,0.017212510571966596
nhanes,ET,21,0.9992824419053927,0.9970784894448663,0.03642962254796593,0.009946355494458896,0.01689156682301396
nhanes,ET,22,0.997598940221891,0.9903604154065846,0.05221586063929735,0.01577449069075909,0.02240407577566821
nhanes,ET,23,0.9986476789755478,0.9944456667558947,0.04428717148256712,0.013226988815414351,0.016948312649567168
nhanes,ET,24,0.9994309507286606,0.9977312879909961,0.03075717790459179,0.008469575766918522,0.015679499477087508
nhanes,ET,25,0.9971849643980791,0.987480668485661,0.056659016224826185,0.015720324344847384,0.018924942856247847
nhanes,ET,26,0.9983578958988795,0.9932818419922611,0.04316078334942962,0.012869747454919514,0.017068559137930178
nhanes,ET,27,0.9993790362642823,0.9974496888518648,0.033532142868626415,0.00876458753036692,0.017199036598511786
nhanes,ET,28,0.9976403378042722,0.9909172949651386,0.05019358008949522,0.014818669807293072,0.012667990050516676
nhanes,ET,29,0.9983761276891049,0.9933331715561957,0.043422613687871994,0.012818275215162921,0.016906374465694374
nhanes,HGB,0,1.0,1.0,0.00397196536366955,0.0003703971611322727,0.0037449575810393062
nhanes,HGB,1,1.0,1.0,0.002192650641944641,7.635736816123889e-06,0.0021888205241938543
nhanes,HGB,2,0.9998758072528564,0.9994927928821297,0.01391581368058256,0.004336052525738332,0.007481260156057566
nhanes,HGB,3,1.0,1.0,0.002192650641944641,7.635736816123892e-06,0.002188820524193855
nhanes,HGB,4,1.0,1.0,0.003692361403230116,0.0002749752540314728,0.003530123608908313
nhanes,HGB,5,1.0,1.0,0.005404246246440062,0.0009032634392973954,0.004748818198978533
nhanes,HGB,6,1.0,1.0,0.002192650641944641,7.63573681612389e-06,0.002188820524193855
nhanes,HGB,7,1.0,1.0,0.002192650641944641,7.635736816123892e-06,0.002188820524193855
nhanes,HGB,8,1.0,1.0,0.00498121286780983,0.0007408436598430394,0.004432687192098987
nhanes,HGB,9,1.0,1.0,0.0045376682287836985,0.0003174006508675208,0.004356516223758776
nhanes,HGB,10,1.0,1.0,0.00554666054015399,0.0007391212276408269,0.005079135790457784
nhanes,HGB,11,1.0,1.0,0.002192650641944641,7.63573681612389e-06,0.0021888205241938543
nhanes,HGB,12,1.0,1.0,0.004475571053138343,0.0004495814521996844,0.00420114261493892
nhanes,HGB,13,1.0,1.0,0.0034678309465140823,0.00019909652526591774,0.00334920187716989
nhanes,HGB,14,1.0,1.0,0.002184816171172367,7.57040986375282e-06,0.002181018867103402
nhanes,HGB,15,1.0,1.0,0.002192650641944641,7.635736816123892e-06,0.002188820524193855
nhanes,HGB,16,1.0,1.0,0.011257457507795597,0.003116972305065552,0.007350967285760892
nhanes,HGB,17,1.0,1.0,0.0042710130829189666,0.0003822992266130029,0.004042652600792213
nhanes,HGB,18,1.0,1.0,0.005374865887827688,0.0007432701986476803,0.00487832387718154
nhanes,HGB,19,1.0,1.0,0.003767599649555897,0.0002941928474899471,0.003590495296744041
nhanes,HGB,20,1.0,1.0,0.0031446001473386903,0.00013364755763253306,0.003068403928998226
nhanes,HGB,21,1.0,1.0,0.003883773117545074,0.0003079354662033447,0.0037001259769238615
nhanes,HGB,22,1.0,1.0,0.0031466329037097254,0.0001472848164144553,0.003061107198429463
nhanes,HGB,23,1.0,1.0,0.004208911221629131,0.00038466895882656796,0.0039761030494092665
nhanes,HGB,24,1.0,1.0,0.003344620420737939,0.0002229499415136525,0.003209429858920956
nhanes,HGB,25,1.0,1.0,0.006735465295079767,0.0011414309738276948,0.005923749135331001
nhanes,HGB,26,1.0,1.0,0.005537763278160567,0.0007301947747740107,0.005082224904182095
nhanes,HGB,27,1.0,1.0,0.0034257117567764194,0.00023183115121169515,0.003283662166522255
nhanes,HGB,28,1.0,1.0,0.0028805141791906973,4.63891847719899e-05,0.0028561948973998795
nhanes,HGB,29,1.0,1.0,0.002184816171172367,7.57040986375282e-06,0.002181018867103402
nhanes,MLP,0,0.9980819120163383,0.9925938037032402,0.05318520580292579,0.01485471123080027,0.0238679434806297
nhanes,MLP,1,0.9987166749461832,0.9947427285486432,0.04704637515753397,0.012404282538601505,0.018921169726798998
