env,model,fold,auroc,auprc,logloss,brier,ece
synthetic,RF,23,0.9998214285714285,0.9999872902897813,0.021041403948461112,0.005597856575142555,0.007587675947057638
synthetic,RF,24,1.0,1.0,0.0054112430810183765,0.00030838229407537847,0.0052395694304636685
synthetic,RF,25,1.0,0.9999999999999999,0.01363388460694307,0.003130201162297971,0.008353014493153857
synthetic,RF,26,1.0,1.0,0.00448119912149389,0.00011961054863419511,0.004418696028154954
synthetic,RF,27,1.0,1.0,0.005098460973155197,0.00022216409943035757,0.004978680229134737
synthetic,RF,28,1.0,1.0,0.005614859683253634,0.0006858972972633756,0.00512931181375424
synthetic,RF,29,1.0,1.0,0.010295210005015674,0.0017282382382307108,0.008850727775658776
synthetic,RF,30,1.0,1.0,0.005561479356112227,0.0002529156266674139,0.00542623367891479
synthetic,RF,31,1.0,1.0,0.005805326712958459,0.0006683217941368824,0.005344642902412695
synthetic,RF,32,1.0,0.9999999999999999,0.013018918132565697,0.002925557752823858,0.008867784093394844
synthetic,RF,33,1.0,1.0,0.004854020450565577,0.00010587325298567744,0.0047989545821580295
synthetic,RF,34,1.0,1.0,0.009520217829304883,0.0017944668656439248,0.007834415003113064
synthetic,RF,35,1.0,1.0,0.004750349204132544,0.00014128053988634936,0.0046755120339924995
synthetic,RF,36,1.0,0.9999999999999999,0.004237998752797878,7.356142604897507e-05,0.004200253519657218
synthetic,RF,37,1.0,0.9999999999999999,0.0066309328323006424,0.0006734662669621384,0.00620972552343183
synthetic,RF,38,1.0,0.9999999999999999,0.01015365769344587,0.0019079639178858916,0.008313876378113457
synthetic,RF,39,1.0,1.0,0.014683484931997963,0.003258780389698032,0.009735394995807792
synthetic,RF,40,1.0,1.0,0.011174732684950346,0.00210901190614696,0.00912904597891169
synthetic,RF,41,1.0,1.0,0.005341436022104529,0.0002829525657679754,0.00518538509201694
synthetic,RF,42,1.0,1.0,0.006043999183832726,0.0005096205638922002,0.005738681294816148
synthetic,RF,43,1.0,1.0,0.011519757217869811,0.002632604279071627,0.007026588472568119
synthetic,RF,44,1.0,1.0,0.004435869345669622,0.00012472483975408245,0.004369884498065015
synthetic,RF,45,1.0,1.0,0.00589237270357622,0.0005766314550997089,0.0055219369256890504
synthetic,RF,46,1.0,1.0,0.00625426328673758,0.00038427727647191517,0.006043900482986261
synthetic,RF,47,1.0,1.0,0.01266442987677874,0.0028047251654995243,0.008531726196610473
synthetic,RF,48,1.0,0.9999999999999999,0.0044326047626482255,0.00010012255527397859,0.00438063176319991
synthetic,RF,49,1.0,1.0,0.008818430499282269,0.0016785261717662773,0.007219725574809939
synthetic,ET,0,0.999250796029219,0.9999492509746829,0.026960318917600434,0.007101632413414155,0.019736328254941607
synthetic,ET,1,1.0,1.0,0.012383923185802708,0.0024348542333130587,0.010415929975002
synthetic,ET,2,0.9983928571428571,0.9998856090701413,0.03162448076480639,0.009259741661175196,0.01668847649988973
synthetic,ET,3,1.0,1.0,0.008654848719867323,0.0009339773127407629,0.00809596058567441
synthetic,ET,4,1.0,1.0,0.016296554167115004,0.0032301473182859606,0.014008984925222043
synthetic,ET,5,1.0,1.0,0.009228858944028038,0.0017078010664124243,0.00802003257368755
synthetic,ET,6,0.9994642857142857,0.9999621403331651,0.023081590954447,0.006476618982205867,0.01479771073106752
synthetic,ET,7,0.9996428571428572,0.9999746707193515,0.02527551453456781,0.0061568265934389245,0.018478758385037927
synthetic,ET,8,0.99875,0.9999112107086462,0.027653691666149824,0.007928597051683651,0.016751097943868868
synthetic,ET,9,1.0,1.0,0.021865496942242643,0.0062101930385112525,0.01653276311357684
synthetic,ET,10,0.9996253980146095,0.9999748500433837,0.021342766683312354,0.005432163176317195,0.01360701511813421
synthetic,ET,11,1.0,1.0,0.01817896057391483,0.004553720732170108,0.013985075818007538
synthetic,ET,12,0.9998214285714285,0.9999872902897814,0.021418937096226585,0.00547802699106291,0.01276680487782269
synthetic,ET,13,0.9996428571428572,0.9999746707193515,0.0161367033074009,0.003854995820827069,0.012936796730180236
synthetic,ET,14,0.9998214285714285,0.9999872902897814,0.019254055154792223,0.005091809131763993,0.012726271056454273
synthetic,ET,15,1.0,1.0,0.017721386896618865,0.0036895987685036592,0.01202688774138701
synthetic,ET,16,1.0,1.0,0.01999704769230557,0.0046838492391989015,0.01644229657378679
synthetic,ET,17,0.9994642857142857,0.9999619156173107,0.018476056516742313,0.005194299679189506,0.011938506050157843
synthetic,ET,18,0.9998214285714285,0.9999872902897814,0.017538890112230407,0.004661225946096849,0.0116099033691967
synthetic,ET,19,0.999642857142857,0.9999745351877406,0.021626391342754497,0.005609868864661094,0.015104453831004493
synthetic,ET,20,0.9994380970219141,0.9999624078993534,0.020106774669153154,0.004812699105018311,0.013407827799166869
synthetic,ET,21,1.0,1.0,0.017126513238201652,0.003187734695758816,0.012734281355597829
synthetic,ET,22,1.0,1.0,0.010148166199854626,0.0014416977779480975,0.009282658914876826
synthetic,ET,23,0.9989285714285714,0.9999245882563552,0.03422129185068653,0.0107312961231375,0.023178352133377187
